, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude
788,789,53370, 13:39:30,88.569097,    4.021756,  76.122342, 1156.6,  0.5,         nan,        nan,1070.9,    8.3,  203.4,265.3,42.0,89084.5,26293,32.0,7.5,293,0,1,16,274.2121136170172,0.0009949110396918028,265.3,1126.861404063805
789,790,53430, 13:40:30,88.569792,    4.020769,  76.117815, 1138.0,  0.5,         nan,        nan,1051.6,    8.4,  183.0,264.4,41.6,89293.0,26184,25.0,7.5,293,16,1,16,273.0993184081049,0.0009166676882400344,264.4,1108.954249477336
790,791,53490, 13:41:30,88.570486,    4.020320,  76.113280, 1117.7,  0.5,         nan,        nan,1029.9,    8.4,  181.4,266.3,41.2,89528.7,25925,24.0,7.5,293,0,1,16,274.8546349246693,0.001049010513341625,266.3,1088.76128816027
791,792,53550, 13:42:30,88.571181,    4.020223,  76.108732, 1101.8,  0.5,         nan,        nan,1014.9,    8.4,  180.3,264.5,40.8,89691.4,26308,27.0,7.5,293,33,1,16,272.8551592068882,0.0009020586458622945,264.5,1074.853394689873
792,793,53610, 13:43:30,88.571875,    4.020374,  76.104152, 1086.4,  0.5,         nan,        nan,997.5,    8.5,  179.5,269.3,41.6,89881.3,26755,25.0,7.5,293,83,1,16,277.638874797544,0.001324690562636976,269.3,1058.652268207824
793,794,53670, 13:44:30,88.572569,    4.020782,  76.099562, 1063.1,  0.5,         nan,        nan,970.5,    8.5,  178.8,266.0,42.4,90176.3,26052,23.0,7.5,293,0,1,16,273.9799397895951,0.001047359510990882,266.0,1033.55240549784
794,795,53730, 13:45:30,88.573264,    4.021250,  76.095024, 1038.0,  0.5,         nan,        nan,945.2,    8.4,  178.6,266.1,42.4,90452.7,25768,28.0,7.5,293,0,1,16,273.8432656543634,0.001052229175002112,266.1,1010.109507460502
795,796,53790, 13:46:30,88.573958,    4.021745,  76.090519, 1013.3,  0.5,         nan,        nan,918.2,    8.4,  178.5,265.6,42.7,90749.4,25540,19.0,7.5,293,0,1,16,273.0729665575959,0.0010162566035348411,265.6,985.0244496364514
796,797,53850, 13:47:30,88.574653,    4.022665,  76.086014,  998.6,  0.5,         nan,        nan,903.4,    8.4,  177.2,266.0,42.0,90912.2,25854,26.0,7.5,293,66,1,16,273.3441363640127,0.0010290807612772762,266.0,971.2950426111736
797,798,53910, 13:48:30,88.575347,    4.024078,  76.081403,  984.6,  0.5,         nan,        nan,888.6,    8.6,  175.8,267.0,41.2,91074.9,26633,25.0,7.5,293,66,1,16,274.2315440808276,0.001088004962106894,267.0,957.5986100734266
798,799,53970, 13:49:30,88.576042,    4.025250,  76.076837,  966.6,  0.5,         nan,        nan,870.1,    8.5,  176.5,266.9,42.0,91278.4,26823,22.0,7.5,293,50,1,16,273.9539938117329,0.001098234969071034,266.9,940.501946516058
799,800,54030, 13:50:30,88.576736,    4.026299,  76.072294,  954.3,  0.5,         nan,        nan,857.2,    8.4,  176.8,264.5,42.0,91420.8,27451,28.0,7.5,293,100,1,16,271.3696123334578,0.0009110237234698903,264.5,928.561135357532
800,801,54090, 13:51:30,88.577431,    4.027201,  76.067722,  941.2,  0.5,         nan,        nan,843.3,    8.5,  177.3,264.2,43.1,91575.1,27800,28.0,7.5,293,83,1,16,270.9311836141681,0.0009116925205875403,264.2,915.6434391137036
801,802,54150, 13:52:30,88.578125,    4.027845,  76.063118,  929.0,  0.5,         nan,        nan,830.3,    8.5,  178.1,265.6,45.1,91719.2,28339,16.0,7.5,294,100,1,16,272.2444611327095,0.001062026984759796,265.6,903.5993070430322
802,803,54210, 13:53:30,88.578819,    4.028475,  76.058404,  911.4,  0.5,         nan,        nan,809.8,    8.8,  178.2,266.7,45.9,91946.4,27948,22.0,7.5,294,33,1,16,273.1787118810786,0.0011734019880210772,266.7,884.6479145919201
803,804,54270, 13:54:30,88.579514,    4.028761,  76.053713,  886.8,  0.9,         nan,        nan,782.3,    8.7,  179.2,264.3,45.5,92251.6,27639,24.0,7.5,294,0,1,16,270.4640842583534,0.0009629000312045424,264.3,859.2638937956505
804,805,54330, 13:55:30,88.580208,    4.028593,  76.049038,  866.0,  0.5,         nan,        nan,761.2,    8.7,  180.5,265.5,45.9,92487.2,27506,25.0,7.5,294,0,1,16,271.4940486602169,0.001063634587029971,265.5,839.7259974214845
805,806,54390, 13:56:30,88.580903,    4.028015,  76.044392,  848.8,  0.5,         nan,        nan,743.0,    8.6,  181.7,264.7,46.3,92690.7,27654,26.0,7.5,294,66,1,16,270.5059804507716,0.0010060982728488418,264.7,822.8901170086784
806,807,54450, 13:57:30,88.581597,    4.026481,  76.039907,  827.6,  0.7,         nan,        nan,719.6,    8.3,  184.7,265.7,50.6,92951.8,27263,25.0,7.5,294,0,1,16,271.3096678755616,0.001184859912317036,265.7,801.3429514586924
807,808,54510, 13:58:30,88.582292,    4.025532,  76.035446,  805.8,  0.6,         nan,        nan,696.0,    8.3,  182.9,265.8,52.2,93216.3,27120,27.0,7.5,294,0,1,16,271.1914097976187,0.0012283018898843721,265.8,779.5768273728455
808,809,54570, 13:59:30,88.582986,    4.025586,  76.030931,  786.6,  0.6,         nan,        nan,677.0,    8.4,  179.8,268.5,53.7,93429.9,27704,26.0,7.5,294,16,1,16,273.7669982419191,0.001549040704872118,268.5,762.044374341672
809,810,54630, 14:00:30,88.583681,    4.026402,  76.026220,  829.9,  0.6,         nan,        nan,725.7,    8.7,  177.6,269.7,51.8,92884.0,29139,27.0,7.4,294,100,1,16,275.4515674991365,0.001644644528960361,269.7,806.9322940521008
810,811,54690, 14:01:30,88.584375,    4.024690,  76.021118,  815.9,  0.5,         nan,        nan,708.1,    9.5,  184.6,269.3,49.0,93080.6,28290,26.0,7.5,294,66,1,16,274.8768486716972,0.001506701993381377,269.3,790.7360693457795
811,812,54750, 14:02:30,88.585069,    4.023531,  76.016321,  744.7,  0.6,         nan,        nan,631.6,    8.9,  183.3,268.3,44.3,93941.9,27024,27.0,7.5,295,0,1,16,273.1360401544682,0.0012518792750936488,268.3,720.181676639971
812,813,54810, 14:03:30,88.585764,    4.022937,  76.011543,  695.6,  0.6,         nan,        nan,581.0,    8.9,  181.7,268.3,43.1,94515.0,25909,23.0,7.5,295,0,1,16,272.6615803596032,0.0012105830662164781,268.3,673.5930291366619
813,814,54870, 14:04:30,88.586458,    4.022603,  76.006548,  678.8,  0.6,         nan,        nan,563.4,    9.3,  180.9,267.0,43.9,94715.1,26354,22.0,7.4,295,50,1,16,271.1764566770829,0.0011147504625129549,267.0,657.3929390284187
814,815,54930, 14:05:30,88.587153,    4.021815,  76.001633,  668.1,  0.6,         nan,        nan,550.1,    9.1,  182.2,268.8,44.3,94866.0,26657,19.0,7.4,295,66,1,16,272.880406259032,0.0012873052840404531,268.8,645.198700350697
815,816,54990, 14:06:30,88.587847,    4.022231,  75.996713,  666.2,  0.5,         nan,        nan,549.1,    9.1,  178.8,267.4,44.7,94877.8,27210,22.0,7.4,295,100,1,16,271.4495027642273,0.001168209765131188,267.4,644.2459594438576
816,817,55050, 14:07:30,88.588542,    4.023313,  75.991818,  676.3,  0.5,         nan,        nan,560.0,    9.1,  176.9,269.6,44.3,94754.1,27978,21.0,7.4,295,100,1,16,273.7849052770138,0.001368499952390157,269.6,654.2394858265941
817,818,55110, 14:08:30,88.589236,    4.023355,  75.986727,  637.7,  0.5,         nan,        nan,519.1,    9.4,  179.9,268.7,43.9,95220.3,26917,17.0,7.5,295,16,1,16,272.488366670042,0.001261405724924767,268.7,616.6437613659293
818,819,55170, 14:09:30,88.589931,    4.023374,  75.981653,  603.6,  0.6,         nan,        nan,483.1,    9.4,  179.9,270.2,42.4,95632.3,26352,21.0,7.5,295,0,1,16,273.6715469138044,0.001357139867152216,270.2,583.5717804668867
819,820,55230, 14:10:30,88.590625,    4.024283,  75.976733,  585.2,  0.6,         nan,        nan,464.3,    9.1,  177.4,269.5,41.2,95847.6,26194,16.0,7.5,295,0,1,16,272.7871398998273,0.001248844070471397,269.5,566.345900390998
820,821,55290, 14:11:30,88.591319,    4.027397,  75.972239,  576.5,  0.6,         nan,        nan,451.6,    8.5,  170.5,269.5,40.4,95993.4,26315,17.0,7.5,296,50,1,16,272.6686383850362,0.001222734690014422,269.5,554.7025872817485
821,822,55350, 14:12:30,88.592014,    4.030503,  75.967483,  539.9,  0.6,         nan,        nan,413.3,    8.9,  171.0,270.1,40.4,96434.3,25596,22.0,7.5,296,0,1,16,272.9179524292664,0.0012728655637152212,270.1,519.6004412691595
822,823,55530, 14:12:30,88.594097,         nan,        nan,    nan,  nan,         nan,        nan,432.0,    nan,    nan,269.3,40.8,96218.9,25335,22.0,7.5,296,0,1,17,272.2835985274832,0.001213640979707705,269.3,536.7293640440687
823,824,55710, 14:12:30,88.596181,         nan,        nan,    nan,  nan,         nan,        nan,405.7,    nan,    nan,266.2,54.9,96522.4,21232,4.0,7.4,296,0,1,17,268.9070611501913,0.0012866223894476701,266.2,512.6056223818766
824,825,55890, 14:12:30,88.598264,         nan,        nan,    nan,  nan,         nan,        nan,640.2,    nan,    nan,265.6,61.2,93845.3,25255,21.0,7.4,295,50,1,17,270.4669049155052,0.001408504254296985,265.6,728.0624996995701
825,826,56070, 14:12:30,88.600347,         nan,        nan,    nan,  nan,         nan,        nan,775.6,    nan,    nan,266.6,53.3,92326.2,25073,24.0,7.4,296,40,1,17,272.754693713046,0.001346617763676942,266.6,853.0720529554224
826,827,56250, 14:12:30,88.602431,         nan,        nan,    nan,  nan,         nan,        nan,878.6,    nan,    nan,270.4,44.7,91185.1,25089,25.0,7.4,296,0,1,17,277.6276455254791,0.001523001188789437,270.4,948.3356310610116
827,828,56430, 14:12:30,88.604514,         nan,        nan,    nan,  nan,         nan,        nan,951.6,    nan,    nan,264.0,39.2,90383.2,24365,16.0,7.4,295,0,1,17,271.7418593496043,0.0008270805508403921,264.0,1015.997409456739
828,829,56610, 14:12:30,88.606597,         nan,        nan,    nan,  nan,         nan,        nan,1036.9,    nan,    nan,267.4,39.2,89452.4,23942,22.0,7.4,295,0,1,17,276.0572445365611,0.0010866057148000241,267.4,1095.292259680527
829,830,56790, 14:12:30,88.608681,         nan,        nan,    nan,  nan,         nan,        nan,1147.6,    nan,    nan,261.9,45.1,88257.1,23931,22.0,7.4,295,0,1,17,271.4209190566608,0.0008254278853736951,261.9,1198.338754245331
830,831,56970, 14:12:30,88.610764,         nan,        nan,    nan,  nan,         nan,        nan,1259.1,    nan,    nan,263.7,48.6,87066.9,24038,24.0,7.4,294,6,1,17,274.3490885813462,0.001039710073959256,263.7,1302.341701257917
831,832,57150, 14:12:30,88.612847,         nan,        nan,    nan,  nan,         nan,        nan,1342.2,    nan,    nan,261.9,45.1,86186.9,23381,16.0,7.4,294,0,1,17,273.2687930247129,0.000845254573748618,261.9,1380.156829347819
832,833,57330, 14:12:30,88.614931,         nan,        nan,    nan,  nan,         nan,        nan,1436.2,    nan,    nan,263.6,31.8,85201.9,23306,19.0,7.4,293,0,1,17,275.9478003514804,0.0006897540882111371,263.6,1468.204723355495
833,834,57510, 14:12:30,88.617014,         nan,        nan,    nan,  nan,         nan,        nan,1497.3,    nan,    nan,260.7,29.4,84566.1,22534,22.0,7.4,293,0,1,17,273.4969243213853,0.000510054343797484,260.7,1525.580307511482
834,835,57690, 14:12:30,88.619097,         nan,        nan,    nan,  nan,         nan,        nan,1674.5,    nan,    nan,263.6,27.5,82743.5,24261,19.0,7.4,292,13,1,17,278.2670058353216,0.0006142076896993154,263.6,1692.477135911101
835,836,57870, 14:12:30,88.621181,         nan,        nan,    nan,  nan,         nan,        nan,1632.2,    nan,    nan,265.3,25.1,83175.8,23878,24.0,7.4,292,0,1,17,279.6447286739245,0.0006368158160864878,265.3,1652.560888113811
836,837,58050, 14:12:30,88.623264,         nan,        nan,    nan,  nan,         nan,        nan,1611.3,    nan,    nan,266.7,23.1,83389.4,23542,21.0,7.4,292,0,1,17,280.9143973314777,0.0006511334325995944,266.7,1632.914730932305
837,838,58230, 14:12:30,88.625347,         nan,        nan,    nan,  nan,         nan,        nan,1646.9,    nan,    nan,266.3,23.1,83024.9,23712,22.0,7.4,291,0,1,17,280.8445416018721,0.000634232542352212,266.3,1666.470560751826
838,839,58410, 14:12:30,88.627431,         nan,        nan,    nan,  nan,         nan,        nan,1598.6,    nan,    nan,262.9,23.1,83520.0,23336,17.0,7.4,291,0,1,17,276.7880206023436,0.00048369060727520067,262.9,1620.927389699732
839,840,58590, 14:12:30,88.629514,         nan,        nan,    nan,  nan,         nan,        nan,1701.8,    nan,    nan,262.4,25.5,82465.4,25245,21.0,7.4,291,26,1,17,277.2669439889344,0.0005197621672919212,262.4,1718.2657710672
840,841,58770, 14:12:30,88.631597,         nan,        nan,    nan,  nan,         nan,        nan,1591.2,    nan,    nan,265.3,24.7,83596.3,23992,14.0,7.4,291,0,1,17,279.2419046581549,0.0006235151405171505,265.3,1613.9327370107
841,842,58950, 14:12:30,88.633681,         nan,        nan,    nan,  nan,         nan,        nan,1619.4,    nan,    nan,267.4,23.5,83306.4,24064,22.0,7.4,291,0,1,17,281.7318928090257,0.0006994672900221886,267.4,1640.542786870422
842,843,59130, 14:12:30,88.635764,         nan,        nan,    nan,  nan,         nan,        nan,1628.4,    nan,    nan,261.4,20.8,83214.8,23397,16.0,7.4,290,0,1,17,275.4969364502653,0.00038793272951390774,261.4,1648.970046696747
843,844,59310, 14:12:30,88.637847,         nan,        nan,    nan,  nan,         nan,        nan,1718.2,    nan,    nan,260.4,26.3,82299.3,24484,20.0,7.4,290,20,1,17,275.3122584528538,0.00045762570829534634,260.4,1733.709992018185
844,845,59490, 14:12:30,88.639931,         nan,        nan,    nan,  nan,         nan,        nan,1701.6,    nan,    nan,261.5,26.7,82467.1,24228,19.0,7.4,290,0,1,17,276.3143239174074,0.0005065261912554518,261.5,1718.107863450782
845,846,59670, 14:12:30,88.642014,         nan,        nan,    nan,  nan,         nan,        nan,1704.3,    nan,    nan,266.6,27.5,82440.0,24133,16.0,7.4,290,0,1,17,281.729713676378,0.0007781024841653508,266.6,1720.625484372373
846,847,59850, 14:12:30,88.644097,         nan,        nan,    nan,  nan,         nan,        nan,1699.8,    nan,    nan,264.0,23.1,82485.8,23950,20.0,7.4,289,0,1,17,278.9378729622827,0.0005340503988499648,264.0,1716.371094478485
847,848,60030, 14:12:30,88.646181,         nan,        nan,    nan,  nan,         nan,        nan,1656.2,    nan,    nan,264.9,20.8,82930.0,23483,13.0,7.4,289,0,1,17,279.4594262702929,0.0005131045828598475,264.9,1675.231215761406
848,849,60210, 14:12:30,88.648264,         nan,        nan,    nan,  nan,         nan,        nan,1773.9,    nan,    nan,259.6,25.1,81734.7,25190,14.0,7.4,289,26,1,17,275.0070792794451,0.0004121401758153287,259.6,1786.441368972186
849,850,60390, 14:12:30,88.650347,         nan,        nan,    nan,  nan,         nan,        nan,1782.7,    nan,    nan,261.4,26.7,81646.5,25549,16.0,7.4,289,36,1,17,276.9993864520944,0.0005075365813344312,261.4,1794.711777151485
850,851,60570, 14:12:30,88.652431,         nan,        nan,    nan,  nan,         nan,        nan,1671.0,    nan,    nan,261.7,25.5,82779.1,24115,19.0,7.4,289,0,1,17,276.2273201103102,0.0004897080799937,261.7,1689.182153476857
851,852,60750, 14:12:30,88.654514,         nan,        nan,    nan,  nan,         nan,        nan,1637.5,    nan,    nan,263.9,28.2,83121.6,23768,14.0,7.4,289,0,1,17,278.2208680647356,0.0006419198131967143,263.9,1657.554033839988
852,853,60930, 14:12:30,88.656597,         nan,        nan,    nan,  nan,         nan,        nan,1644.1,    nan,    nan,265.8,23.9,83053.7,23600,16.0,7.4,288,0,1,17,280.2894432470262,0.0006311976798648727,265.8,1663.813880940534
853,854,61110, 14:12:30,88.658681,         nan,        nan,    nan,  nan,         nan,        nan,1697.0,    nan,    nan,266.3,22.0,82514.6,23860,9.0,7.4,288,0,1,17,281.3399372961387,0.0006077665378875882,266.3,1713.697054513941
854,855,61290, 14:12:30,88.660764,         nan,        nan,    nan,  nan,         nan,        nan,1630.8,    nan,    nan,264.0,23.9,83189.4,23174,11.0,7.4,288,0,1,17,278.261432659388,0.0005478723255524118,264.0,1651.308506101137
855,856,61470, 14:12:30,88.662847,         nan,        nan,    nan,  nan,         nan,        nan,1625.2,    nan,    nan,263.3,24.3,83247.0,22983,11.0,7.4,287,0,1,17,277.4687135761603,0.0005268642529971112,263.3,1646.006568821789
856,857,61650, 14:12:30,88.664931,         nan,        nan,    nan,  nan,         nan,        nan,1677.3,    nan,    nan,265.4,23.9,82714.7,23477,9.0,7.4,287,0,1,17,280.1950417224547,0.0006144915001244439,265.4,1695.143777176035
857,858,61830, 14:12:30,88.667014,         nan,        nan,    nan,  nan,    3.226490,  75.187940,1627.0,    nan,    nan,267.8,21.6,83228.4,22910,6.0,7.4,287,0,1,17,282.2288950310659,0.0006633781720929976,267.8,1647.718251585773
858,859,62010, 14:12:30,88.669097,         nan,        nan,    nan,  nan,         nan,        nan,1634.5,    nan,    nan,265.3,21.6,83152.1,22841,12.0,7.4,287,0,1,17,279.6675103541248,0.0005481729935787685,265.3,1654.743837383965
859,860,62190, 14:12:30,88.671181,         nan,        nan,    nan,  nan,         nan,        nan,1646.1,    nan,    nan,262.8,25.1,83033.4,22834,8.0,7.4,286,0,1,17,277.1452710976749,0.0005244824779626701,262.8,1665.686375379381
860,861,62370, 14:12:30,88.673264,         nan,        nan,    nan,  nan,         nan,        nan,1609.0,    nan,    nan,262.2,25.9,83413.2,22363,12.0,7.4,286,0,1,17,276.1520315822854,0.0005136846071464822,262.2,1630.728809527669
861,862,62550, 14:12:30,88.675347,         nan,        nan,    nan,  nan,         nan,        nan,1657.4,    nan,    nan,263.9,26.3,82918.1,21916,7.0,7.4,286,0,1,17,278.4158851833374,0.0006001391696859007,263.9,1676.330466738176
862,863,62730, 14:12:30,88.677431,         nan,        nan,    nan,  nan,         nan,        nan,1617.3,    nan,    nan,263.8,25.9,83328.4,21406,9.0,7.4,286,0,1,17,277.9179646709574,0.0005835062232208124,263.8,1638.520152525929
863,864,62910, 14:12:30,88.679514,         nan,        nan,    nan,  nan,    3.056580,  75.042210,1681.3,    nan,    nan,260.0,29.0,82674.0,22694,7.0,7.3,285,26,1,17,274.5326338311871,0.000486315110240018,260.0,1698.91384343497
864,865,63090, 14:12:30,88.681597,         nan,        nan,    nan,  nan,         nan,        nan,1735.0,    nan,    nan,259.9,32.5,82128.0,22782,3.0,7.4,285,13,1,17,274.9473376307501,0.0005441989175287851,259.9,1749.670400166481
865,866,63270, 14:12:30,88.683681,         nan,        nan,    nan,  nan,         nan,        nan,1645.1,    nan,    nan,263.6,31.4,83043.6,21951,2.0,7.4,285,0,1,17,277.9791792366125,0.0006987791257695294,263.6,1664.745458889678
866,867,63450, 14:12:30,88.685764,         nan,        nan,    nan,  nan,         nan,        nan,1655.9,    nan,    nan,261.4,30.6,82933.4,21790,3.0,7.4,285,0,1,17,275.763827555643,0.0005726451897747228,261.4,1674.917173025668
867,868,63630, 14:12:30,88.687847,         nan,        nan,    nan,  nan,         nan,        nan,1600.7,    nan,    nan,260.2,33.3,83498.0,21225,2.0,7.4,284,0,1,17,273.9660206212645,0.0005619452717574792,260.2,1622.945383385797
